a e inc Omega argPeri meanAnomaly H j type inner outer epoch objId g sed_filename
44.108000000000004 0.149 9.232999999999999 62.909 316.518 179.18200000000002 7.24 50.7 classical m h 53157.0 1297 0.15 TNO.dat
73.925 0.51 18.553 356.24300000000005 285.059 292.191 8.11 78.39 classical o 0 53157.0 1298 0.15 TNO.dat
88.275 0.5 18.429000000000002 115.28299999999999 265.578 142.975 8.37 128.26 resonant 5 1 53157.0 1299 0.15 TNO.dat
100.76100000000001 0.635 16.545 216.081 37.739000000000004 78.433 8.49 124.85 classical o 0 53157.0 1300 0.15 TNO.dat
88.15700000000001 0.569 25.805999999999997 318.243 279.995 355.31199999999995 8.49 38.89 classical o 0 53157.0 1301 0.15 TNO.dat
36.537 0.18899999999999997 1.337 49.475 70.536 186.72099999999998 8.38 43.42 resonant 4 3 53157.0 1302 0.15 TNO.dat
66.885 0.42700000000000005 21.656 113.301 206.395 8.717 8.44 39.33 classical o 0 53157.0 1303 0.15 TNO.dat
55.847 0.289 14.620999999999999 183.458 55.225 101.93299999999999 8.38 63.11 classical o 0 53157.0 1304 0.15 TNO.dat
43.955 0.063 26.424 35.903 336.499 295.901 8.09 42.89 classical m h 53157.0 1305 0.15 TNO.dat
39.399 0.168 21.439 50.753 166.638 249.83700000000002 7.86 42.56 resonant 3 2 53157.0 1306 0.15 TNO.dat
43.503 0.087 2.7230000000000003 254.045 111.787 137.705 8.19 46.45 classical m s 53157.0 1307 0.15 TNO.dat
55.196999999999996 0.344 18.433 270.60200000000003 70.26 87.85 8.14 60.66 classical o 0 53157.0 1308 0.15 TNO.dat
44.023999999999994 0.078 2.877 34.078 264.724 246.24400000000003 8.48 45.62 classical m k 53157.0 1309 0.15 TNO.dat
42.573 0.049 2.6239999999999997 297.48400000000004 96.20200000000001 44.091 8.31 41.13 classical m s 53157.0 1310 0.15 TNO.dat
237.37400000000002 0.846 10.870999999999999 173.074 52.426 261.216 8.14 376.24 classical o 0 53157.0 1311 0.15 TNO.dat
62.468999999999994 0.266 20.844 42.093999999999994 340.07300000000004 64.07 7.62 59.31 resonant 3 1 53157.0 1312 0.15 TNO.dat
41.538999999999994 0.13 14.437000000000001 240.55200000000002 84.333 184.55 6.81 46.94 classical m h 53157.0 1313 0.15 TNO.dat
55.49 0.321 7.81 234.635 264.129 11.530999999999999 7.88 38.43 resonant 5 2 53157.0 1314 0.15 TNO.dat
44.41 0.18 19.634 12.312999999999999 119.234 265.134 7.78 46.46 classical m h 53157.0 1315 0.15 TNO.dat
59.466 0.37 34.004 140.096 4.7410000000000005 310.983 8.44 51.5 classical o 0 53157.0 1316 0.15 TNO.dat
53.641000000000005 0.259 19.958 125.389 326.577 166.14 7.6 67.28 classical o 0 53157.0 1317 0.15 TNO.dat
50.77 0.27 19.226 317.584 322.37 166.042 7.64 64.23 classical o 0 53157.0 1318 0.15 TNO.dat
43.891999999999996 0.052000000000000005 2.573 46.316 60.949 3.5669999999999997 8.35 41.6 classical m k 53157.0 1319 0.15 TNO.dat
88.47 0.617 10.867 313.10200000000003 294.035 35.431 8.25 68.26 resonant 5 1 53157.0 1320 0.15 TNO.dat
42.75 0.012 5.59 167.227 14.982000000000001 88.934 7.98 42.75 classical m s 53157.0 1321 0.15 TNO.dat
44.905 0.09699999999999999 1.829 20.235 272.563 305.473 8.47 42.67 classical m s 53157.0 1322 0.15 TNO.dat
207.77599999999998 0.815 1.716 295.83799999999997 20.104 349.222 8.36 82.06 classical o 0 53157.0 1323 0.15 TNO.dat
74.958 0.49 22.268 356.421 119.40700000000001 329.99199999999996 8.12 52.44 classical o 0 53157.0 1324 0.15 TNO.dat
174.514 0.7759999999999999 8.552 222.80200000000002 99.431 253.832 8.42 273.05 classical o 0 53157.0 1325 0.15 TNO.dat
46.00899999999999 0.021 0.9840000000000001 139.887 216.577 290.743 7.87 45.69 classical m s 53157.0 1326 0.15 TNO.dat
180.549 0.815 7.407 216.99599999999998 163.65200000000002 311.265 8.45 193.94 scattering 0 0 53157.0 1327 0.15 TNO.dat
55.247 0.387 16.494 117.126 357.666 112.584 7.99 68.89 scattering 0 0 53157.0 1328 0.15 TNO.dat
46.86 0.139 17.534000000000002 279.097 354.233 9.702 8.37 40.47 classical m h 53157.0 1329 0.15 TNO.dat
51.47 0.265 16.767 72.836 280.596 19.894000000000002 8.09 39.3 classical o 0 53157.0 1330 0.15 TNO.dat
55.5 0.406 6.435 355.88300000000004 215.678 214.803 7.11 75.95 resonant 5 2 53157.0 1331 0.15 TNO.dat
98.43 0.598 15.847000000000001 244.843 9.492 108.904 6.47 139.08 classical o 0 53157.0 1332 0.15 TNO.dat
39.586999999999996 0.228 19.632 170.25599999999997 63.735 192.71200000000002 8.41 48.47 resonant 3 2 53157.0 1333 0.15 TNO.dat
280.392 0.862 23.185 306.73 168.565 301.166 7.54 347.93 classical o 0 53157.0 1334 0.15 TNO.dat
44.879 0.12300000000000001 2.815 41.797 210.5 103.215 8.02 46.75 classical m h 53157.0 1335 0.15 TNO.dat
37.694 0.006999999999999999 28.499000000000002 137.95 205.85 183.769 8.31 37.97 classical i 0 53157.0 1336 0.15 TNO.dat
44.84 0.131 9.197000000000001 200.11 110.881 324.096 8.1 40.38 classical m h 53157.0 1337 0.15 TNO.dat
57.396 0.341 4.37 27.025 59.435 284.871 7.91 58.97 classical o 0 53157.0 1338 0.15 TNO.dat
39.339 0.121 8.232999999999999 80.434 155.253 117.78399999999999 8.31 41.97 resonant 3 2 53157.0 1339 0.15 TNO.dat
42.181999999999995 0.152 18.127 217.317 8.912 254.16400000000002 8.37 44.78 classical m h 53157.0 1340 0.15 TNO.dat
43.29600000000001 0.054000000000000006 2.821 107.01 317.377 149.871 7.88 45.35 classical m s 53157.0 1341 0.15 TNO.dat
52.257 0.32 22.894000000000002 148.313 234.622 26.208000000000002 8.38 38.98 classical o 0 53157.0 1342 0.15 TNO.dat
42.653 0.011000000000000001 3.65 151.291 290.286 155.444 8.37 43.09 classical m s 53157.0 1343 0.15 TNO.dat
45.983000000000004 0.161 3.958 123.17 146.631 147.983 8.19 52.53 classical m s 53157.0 1344 0.15 TNO.dat
42.388000000000005 0.212 16.991 222.166 102.971 314.42900000000003 8.23 37.31 resonant 5 3 53157.0 1345 0.15 TNO.dat
145.488 0.754 29.595 231.733 175.838 123.37 8.42 237.39 classical o 0 53157.0 1346 0.15 TNO.dat
51.12 0.401 26.343000000000004 30.840999999999998 279.86400000000003 191.512 7.06 71.4 scattering 0 0 53157.0 1347 0.15 TNO.dat
131.529 0.7240000000000001 29.851 333.417 39.74 163.457 7.09 225.35 classical o 0 53157.0 1348 0.15 TNO.dat
56.608999999999995 0.381 32.04 115.54299999999999 252.442 35.11 7.97 43.46 classical o 0 53157.0 1349 0.15 TNO.dat
44.343999999999994 0.064 5.115 183.595 73.108 43.278999999999996 8.06 42.36 classical m k 53157.0 1350 0.15 TNO.dat
62.553000000000004 0.425 14.003 35.708 129.158 82.32600000000001 5.92 69.78 classical o 0 53157.0 1351 0.15 TNO.dat
57.595 0.395 24.741 210.74 138.44 284.921 8.47 60.57 classical o 0 53157.0 1352 0.15 TNO.dat
185.53599999999997 0.7979999999999999 17.599 157.782 195.91400000000002 266.949 7.57 278.09 classical o 0 53157.0 1353 0.15 TNO.dat
43.653999999999996 0.096 21.234 51.464 84.896 357.149 8.11 39.47 classical m h 53157.0 1354 0.15 TNO.dat
44.184 0.045 6.781000000000001 168.274 312.25 268.937 8.36 44.31 classical m k 53157.0 1355 0.15 TNO.dat
63.653999999999996 0.435 19.021 298.737 84.51 111.59299999999999 8.39 81.65 classical o 0 53157.0 1356 0.15 TNO.dat
44.602 0.1 8.478 109.925 344.88800000000003 268.496 7.81 45.16 classical m s 53157.0 1357 0.15 TNO.dat
66.794 0.451 12.228 214.34099999999998 340.404 305.769 8.37 61.38 classical o 0 53157.0 1358 0.15 TNO.dat
44.074 0.049 4.255 109.215 96.555 43.56399999999999 8.2 42.57 classical m s 53157.0 1359 0.15 TNO.dat
53.065 0.266 21.706 246.827 235.05700000000002 317.116 7.2 45.06 resonant 7 3 53157.0 1360 0.15 TNO.dat
68.956 0.43700000000000006 11.385 127.512 126.771 57.886 8.41 65.14 classical o 0 53157.0 1361 0.15 TNO.dat
44.856 0.13 2.6860000000000004 113.771 184.757 9.394 8.17 39.14 classical m s 53157.0 1362 0.15 TNO.dat
91.29299999999999 0.5710000000000001 17.098 41.328 37.823 4.135 8.49 39.94 classical o 0 53157.0 1363 0.15 TNO.dat
93.39 0.62 15.145 57.979 38.904 165.468 8.08 150.62 classical o 0 53157.0 1364 0.15 TNO.dat
43.941 0.04 3.5839999999999996 153.357 310.43 140.093 8.1 45.31 classical m s 53157.0 1365 0.15 TNO.dat
82.774 0.509 15.76 324.077 341.12699999999995 177.34599999999998 8.46 124.92 classical o 0 53157.0 1366 0.15 TNO.dat
43.93899999999999 0.068 6.271 82.42 128.85299999999998 82.771 8.09 43.76 classical m s 53157.0 1367 0.15 TNO.dat
44.86600000000001 0.17600000000000002 13.14 226.09400000000002 183.053 333.691 7.73 38.14 classical m h 53157.0 1368 0.15 TNO.dat
41.622 0.046 26.473000000000003 306.822 291.84 143.95600000000002 8.44 43.21 classical m h 53157.0 1369 0.15 TNO.dat
108.946 0.684 22.178 117.47200000000001 220.157 158.92600000000002 8.37 181.68 classical o 0 53157.0 1370 0.15 TNO.dat
63.326 0.35600000000000004 20.994 275.798 25.373 27.264 8.2 46.17 classical o 0 53157.0 1371 0.15 TNO.dat
92.219 0.631 10.402000000000001 346.85400000000004 204.715 351.88300000000004 8.16 37.94 scattering 0 0 53157.0 1372 0.15 TNO.dat
39.622 0.19 19.479 87.154 27.496 67.329 7.05 38.05 resonant 3 2 53157.0 1373 0.15 TNO.dat
74.053 0.529 23.732 266.908 310.566 42.836000000000006 7.81 61.68 classical o 0 53157.0 1374 0.15 TNO.dat
127.198 0.715 7.716 131.88299999999998 320.096 2.785 8.39 37.58 scattering 0 0 53157.0 1375 0.15 TNO.dat
38.051 0.086 3.451 0.7340000000000001 160.532 148.09799999999998 8.47 40.88 classical i 0 53157.0 1376 0.15 TNO.dat
55.51 0.327 18.968 266.871 337.95300000000003 80.465 8.07 58.33 resonant 5 2 53157.0 1377 0.15 TNO.dat
30.075 0.005 16.859 60.483000000000004 119.402 36.643 7.87 29.95 resonant 1 1 53157.0 1378 0.15 TNO.dat
206.78400000000002 0.8079999999999999 11.011 305.281 136.116 14.065 7.95 97.17 classical o 0 53157.0 1379 0.15 TNO.dat
188.95 0.8029999999999999 13.082 250.676 273.631 167.91400000000002 7.87 339.72 classical o 0 53157.0 1380 0.15 TNO.dat
128.46 0.721 11.272 49.327 125.715 25.496 8.46 84.92 scattering 0 0 53157.0 1381 0.15 TNO.dat
156.954 0.763 13.095 2.658 173.47400000000002 193.018 8.28 275.74 classical o 0 53157.0 1382 0.15 TNO.dat
46.778 0.10800000000000001 3.404 65.544 18.171 260.184 8.46 48.16 classical m s 53157.0 1383 0.15 TNO.dat
60.169 0.368 27.155 16.202 206.438 28.166999999999998 7.66 43.81 classical o 0 53157.0 1384 0.15 TNO.dat
62.138999999999996 0.342 12.219000000000001 53.111999999999995 319.878 61.386 8.07 58.72 resonant 3 1 53157.0 1385 0.15 TNO.dat
45.793 0.207 24.991 40.939 93.406 272.606 8.19 47.29 classical m h 53157.0 1386 0.15 TNO.dat
39.260999999999996 0.209 7.638999999999999 161.392 175.80900000000003 184.00799999999998 7.63 47.45 resonant 3 2 53157.0 1387 0.15 TNO.dat
39.287 0.217 10.434000000000001 203.84400000000002 65.902 201.579 7.15 47.39 resonant 3 2 53157.0 1388 0.15 TNO.dat
43.998000000000005 0.03 2.56 165.86700000000002 127.465 129.528 7.94 44.86 classical m k 53157.0 1389 0.15 TNO.dat
44.433 0.254 12.276 54.221000000000004 39.185 98.98899999999999 7.91 48.74 scattering 0 0 53157.0 1390 0.15 TNO.dat
42.403 0.252 10.356 30.435 166.493 169.87900000000002 7.69 52.99 resonant 5 3 53157.0 1391 0.15 TNO.dat
61.401 0.371 14.482999999999999 235.18 250.921 142.424 8.05 81.58 classical o 0 53157.0 1392 0.15 TNO.dat
68.435 0.449 30.662 25.127 0.7959999999999999 40.774 8.44 54.9 classical o 0 53157.0 1393 0.15 TNO.dat
43.781000000000006 0.182 51.955 109.915 229.565 354.01199999999994 7.8 35.89 classical m h 53157.0 1394 0.15 TNO.dat
233.90099999999998 0.8390000000000001 25.688000000000002 274.589 33.783 40.836 8.07 230.18 classical o 0 53157.0 1395 0.15 TNO.dat
42.235 0.122 21.854 296.779 353.81699999999995 353.28 8.37 37.12 classical m h 53157.0 1396 0.15 TNO.dat
43.333 0.026000000000000002 2.427 56.493 319.18 129.874 8.01 44.08 classical m s 53157.0 1397 0.15 TNO.dat
42.018 0.157 21.169 351.656 65.66199999999999 41.61 8.5 37.64 classical m h 53157.0 1398 0.15 TNO.dat
88.256 0.47600000000000003 17.096 94.928 347.635 30.901 8.48 62.71 resonant 5 1 53157.0 1399 0.15 TNO.dat
55.248999999999995 0.35200000000000004 14.442 286.411 350.73400000000004 271.813 8.28 61.09 resonant 5 2 53157.0 1400 0.15 TNO.dat
43.475 0.077 3.263 14.347000000000001 184.951 137.174 8.11 46.03 classical m s 53157.0 1401 0.15 TNO.dat
302.902 0.878 38.708 48.258 104.98899999999999 128.382 7.84 537.73 classical o 0 53157.0 1402 0.15 TNO.dat
54.007 0.28600000000000003 14.752 181.748 116.40799999999999 293.163 7.91 52.15 classical o 0 53157.0 1403 0.15 TNO.dat
348.778 0.889 18.77 267.08099999999996 190.87400000000002 325.423 7.84 323.72 classical o 0 53157.0 1404 0.15 TNO.dat
55.358999999999995 0.22699999999999998 19.674 249.88400000000001 351.631 59.28 8.3 51.4 resonant 5 2 53157.0 1405 0.15 TNO.dat
280.735 0.86 10.01 148.013 134.06 352.31699999999995 6.31 90.62 classical o 0 53157.0 1406 0.15 TNO.dat
44.111999999999995 0.043 6.197 121.368 232.4 122.803 8.05 45.2 classical m k 53157.0 1407 0.15 TNO.dat
43.861999999999995 0.139 1.765 280.543 266.44599999999997 39.741 8.28 39.59 resonant 7 4 53157.0 1408 0.15 TNO.dat
66.062 0.414 6.904 349.272 271.69 140.23 8.08 90.1 classical o 0 53157.0 1409 0.15 TNO.dat
42.105 0.075 35.669000000000004 11.110999999999999 309.85400000000004 307.881 8.33 40.33 classical m h 53157.0 1410 0.15 TNO.dat
61.052 0.414 13.633 127.584 192.678 348.74300000000005 8.29 37.14 classical o 0 53157.0 1411 0.15 TNO.dat
40.775 0.102 24.287 130.048 210.24200000000002 285.47 7.55 40.07 classical m h 53157.0 1412 0.15 TNO.dat
65.112 0.525 5.31 241.02200000000002 293.335 292.959 7.79 69.2 scattering 0 0 53157.0 1413 0.15 TNO.dat
44.284 0.079 4.419 102.727 208.02599999999998 290.666 8.4 43.3 classical m s 53157.0 1414 0.15 TNO.dat
45.651 0.191 32.324 355.23199999999997 45.92100000000001 105.38 7.18 49.38 classical m h 53157.0 1415 0.15 TNO.dat
51.258 0.225 25.003 4.106 201.329 164.109 8.34 62.5 classical o 0 53157.0 1416 0.15 TNO.dat
61.02 0.348 8.894 24.116 120.85799999999999 159.97799999999998 7.7 81.54 classical o 0 53157.0 1417 0.15 TNO.dat
49.474 0.287 14.452 43.352 176.112 212.313 8.19 62.32 classical o 0 53157.0 1418 0.15 TNO.dat
44.156000000000006 0.064 3.6639999999999997 88.056 51.992 122.116 8.26 45.77 classical m k 53157.0 1419 0.15 TNO.dat
43.922 0.077 4.393 29.660999999999998 105.978 63.903 8.12 42.65 classical m k 53157.0 1420 0.15 TNO.dat
44.227 0.073 6.8260000000000005 100.12799999999999 236.06599999999997 202.687 7.95 47.23 classical m s 53157.0 1421 0.15 TNO.dat
43.781000000000006 0.015 2.944 169.407 124.939 33.28 7.68 43.24 classical m s 53157.0 1422 0.15 TNO.dat
39.376 0.18899999999999997 12.032 297.959 260.731 105.06 8.2 42.5 resonant 3 2 53157.0 1423 0.15 TNO.dat
66.281 0.514 6.505 272.39 123.118 167.472 8.17 99.98 scattering 0 0 53157.0 1424 0.15 TNO.dat
75.12899999999999 0.512 11.546 75.852 342.254 92.053 8.47 93.19 classical o 0 53157.0 1425 0.15 TNO.dat
43.897 0.067 1.673 271.642 22.962 248.19299999999998 8.39 45.15 classical m k 53157.0 1426 0.15 TNO.dat
111.21600000000001 0.64 26.561999999999998 134.839 270.358 0.127 7.91 40.04 classical o 0 53157.0 1427 0.15 TNO.dat
82.571 0.5760000000000001 16.739 83.955 80.546 294.193 8.29 89.56 classical o 0 53157.0 1428 0.15 TNO.dat
44.461999999999996 0.109 1.3840000000000001 281.13599999999997 260.575 79.225 7.63 44.08 classical m s 53157.0 1429 0.15 TNO.dat
55.256 0.522 7.507999999999999 50.826 43.803999999999995 324.145 8.33 41.87 resonant 5 2 53157.0 1430 0.15 TNO.dat
65.044 0.379 10.057 333.181 86.92 213.271 8.47 87.51 classical o 0 53157.0 1431 0.15 TNO.dat
44.513000000000005 0.187 33.355 75.475 104.024 243.264 8.44 49.35 classical m h 53157.0 1432 0.15 TNO.dat
117.80799999999999 0.684 36.016999999999996 170.38 121.49799999999999 156.458 7.08 196.02 classical o 0 53157.0 1433 0.15 TNO.dat
55.485 0.188 18.980999999999998 120.45200000000001 155.058 272.556 8.03 56.95 resonant 5 2 53157.0 1434 0.15 TNO.dat
55.388000000000005 0.13699999999999998 13.409 65.142 94.964 31.005 8.21 49.23 resonant 5 2 53157.0 1435 0.15 TNO.dat
55.424 0.379 23.355999999999998 70.852 217.412 349.775 8.37 35.29 resonant 5 2 53157.0 1436 0.15 TNO.dat
44.76 0.073 6.505 106.41799999999999 116.059 216.03099999999998 8.16 47.49 classical m s 53157.0 1437 0.15 TNO.dat
65.609 0.418 15.204 67.819 200.357 45.678000000000004 8.2 55.27 classical o 0 53157.0 1438 0.15 TNO.dat
46.718999999999994 0.162 28.088 234.68099999999998 246.50599999999997 61.946000000000005 8.26 44.22 classical m h 53157.0 1439 0.15 TNO.dat
41.816 0.122 23.194000000000003 196.699 347.832 352.12800000000004 7.86 36.76 classical m h 53157.0 1440 0.15 TNO.dat
44.172 0.22 47.3 88.686 303.096 98.524 8.49 47.55 classical m h 53157.0 1441 0.15 TNO.dat
43.059 0.095 37.417 233.05599999999998 296.548 65.434 8.24 41.7 classical m h 53157.0 1442 0.15 TNO.dat
68.955 0.48 16.237000000000002 150.625 34.777 346.708 8.42 38.93 classical o 0 53157.0 1443 0.15 TNO.dat
54.505 0.536 2.943 16.419 158.17 30.55 7.96 38.17 scattering 0 0 53157.0 1444 0.15 TNO.dat
139.28 0.725 6.367999999999999 174.963 42.126000000000005 26.701999999999998 7.41 95.1 classical o 0 53157.0 1445 0.15 TNO.dat
44.203 0.033 3.713 294.635 117.675 17.104 8.5 42.82 classical m k 53157.0 1446 0.15 TNO.dat
71.752 0.47100000000000003 15.075 248.628 181.166 155.965 7.76 104.16 classical o 0 53157.0 1447 0.15 TNO.dat
96.382 0.601 21.436 46.224 88.31200000000001 62.379 7.93 103.05 classical o 0 53157.0 1448 0.15 TNO.dat
44.86600000000001 0.182 22.474 159.16899999999998 253.352 306.001 7.76 41.2 classical m h 53157.0 1449 0.15 TNO.dat
40.021 0.1 23.337 84.01100000000001 51.827 332.033 8.04 36.6 classical m h 53157.0 1450 0.15 TNO.dat
79.52199999999999 0.522 5.07 18.291 211.235 262.594 7.66 101.88 classical o 0 53157.0 1451 0.15 TNO.dat
153.791 0.742 7.699 76.993 204.25099999999998 272.454 7.92 216.12 classical o 0 53157.0 1452 0.15 TNO.dat
49.397 0.23199999999999998 8.035 65.697 295.904 166.75799999999998 6.78 60.68 classical o 0 53157.0 1453 0.15 TNO.dat
44.818000000000005 0.028999999999999998 2.068 103.038 328.129 37.138000000000005 8.32 43.81 classical m s 53157.0 1454 0.15 TNO.dat
44.602 0.087 4.385 45.812 19.956 18.153 8.46 40.96 classical m s 53157.0 1455 0.15 TNO.dat
42.255 0.09300000000000001 25.737 317.317 215.153 17.320999999999998 7.18 38.56 classical m h 53157.0 1456 0.15 TNO.dat
42.55 0.019 9.699 88.868 342.409 277.596 8.08 42.46 classical m h 53157.0 1457 0.15 TNO.dat
51.016000000000005 0.263 29.97 84.83200000000001 28.346 24.441999999999997 7.19 39.72 classical o 0 53157.0 1458 0.15 TNO.dat
44.004 0.054000000000000006 4.906000000000001 26.267 272.02099999999996 242.69 8.41 45.19 classical m k 53157.0 1459 0.15 TNO.dat
55.29600000000001 0.086 13.195 153.688 83.647 77.895 7.51 54.7 resonant 5 2 53157.0 1460 0.15 TNO.dat
40.908 0.099 16.884 114.81700000000001 341.798 180.187 8.47 44.97 classical m h 53157.0 1461 0.15 TNO.dat
46.81 0.06 2.7710000000000004 124.26799999999999 288.175 17.79 8.43 44.17 classical m s 53157.0 1462 0.15 TNO.dat
116.64299999999999 0.67 30.029 113.01299999999999 205.773 42.632 7.75 103.74 classical o 0 53157.0 1463 0.15 TNO.dat
93.67399999999999 0.601 30.208000000000002 274.366 118.852 215.99099999999999 8.28 145.57 classical o 0 53157.0 1464 0.15 TNO.dat
43.925 0.044000000000000004 2.434 44.57 47.401 236.253 8.48 45.07 classical m s 53157.0 1465 0.15 TNO.dat
46.013999999999996 0.051 0.7190000000000001 340.216 312.513 71.533 8.2 45.39 classical m s 53157.0 1466 0.15 TNO.dat
45.942 0.084 2.753 332.605 192.268 17.686 8.1 42.29 classical m s 53157.0 1467 0.15 TNO.dat
52.803999999999995 0.243 8.395 330.718 333.98400000000004 18.947 7.95 41.15 resonant 7 3 53157.0 1468 0.15 TNO.dat
43.151 0.051 4.926 157.154 134.782 281.668 8.43 42.81 classical m s 53157.0 1469 0.15 TNO.dat
43.46 0.023 5.11 82.085 172.605 147.363 8.45 44.3 classical m s 53157.0 1470 0.15 TNO.dat
78.17699999999999 0.519 26.6 54.881 208.517 54.427 8.04 73.94 classical o 0 53157.0 1471 0.15 TNO.dat
40.773 0.045 36.486 304.536 105.771 161.482 8.06 42.54 classical m h 53157.0 1472 0.15 TNO.dat
44.285 0.032 2.178 70.16 23.531999999999996 95.458 8.14 44.47 classical m s 53157.0 1473 0.15 TNO.dat
133.567 0.726 8.468 312.676 70.973 343.23400000000004 8.39 67.9 classical o 0 53157.0 1474 0.15 TNO.dat
45.257 0.12 27.068 249.088 312.514 349.468 6.03 39.96 classical m h 53157.0 1475 0.15 TNO.dat
39.409 0.133 15.325 234.882 69.829 203.248 8.4 44.3 resonant 3 2 53157.0 1476 0.15 TNO.dat
42.965 0.063 1.5 4.058 154.942 51.858999999999995 6.66 41.41 classical m s 53157.0 1477 0.15 TNO.dat
193.581 0.8009999999999999 13.37 263.161 139.437 356.574 8.5 44.8 classical o 0 53157.0 1478 0.15 TNO.dat
71.582 0.52 25.684 347.348 357.95099999999996 272.20099999999996 8.46 87.21 classical o 0 53157.0 1479 0.15 TNO.dat
66.547 0.45799999999999996 15.347999999999999 240.75799999999998 222.558 156.273 8.43 95.82 classical o 0 53157.0 1480 0.15 TNO.dat
81.7 0.514 13.270999999999999 132.754 174.451 160.347 7.45 122.58 classical o 0 53157.0 1481 0.15 TNO.dat
43.68899999999999 0.08199999999999999 4.021 122.764 302.318 57.121 8.32 41.96 classical m s 53157.0 1482 0.15 TNO.dat
62.207 0.4 7.242999999999999 14.383 12.142999999999999 126.545 8.12 81.53 classical o 0 53157.0 1483 0.15 TNO.dat
129.835 0.682 27.14 354.349 351.226 63.218 7.81 147.51 classical o 0 53157.0 1484 0.15 TNO.dat
